,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,QA,Date,lon,lat,label
0,969,932,640,616,654,704,785,755,428,272,80000,201609,114.51065769623814,22.54732074125608,7
1,1578,1447,1193,1244,1502,1666,1744,1794,1266,922,450000,201610,114.51065769623814,22.54732074125608,7
2,1331,1210,1034,857,840,889,1016,843,661,458,100000,201611,114.51065769623814,22.54732074125608,7
3,1582,1484,1351,999,907,1094,1327,1086,769,639,70000,201612,114.51065769623814,22.54732074125608,7
4,1398,1414,1298,1008,976,1176,1213,1161,898,651,90000,201701,114.51065769623814,22.54732074125608,7
5,1531,1506,1358,1081,1119,1132,1555,1164,871,633,110000,201702,114.51065769623814,22.54732074125608,7
6,2274,1990,1776,1693,1806,1887,1763,1850,1084,673,700000,201703,114.51065769623814,22.54732074125608,7
7,1462,1451,1368,1136,1129,1114,1477,1224,848,693,40000,201704,114.51065769623814,22.54732074125608,7
8,2629,2362,2157,2122,2349,2610,2379,2708,2140,1640,780000,201705,114.51065769623814,22.54732074125608,7
9,2159,2149,1897,1698,1843,2220,2289,2187,1662,1201,-100,201706,114.51065769623814,22.54732074125608,7
10,1690,1937,1638,1274,1338,1831,2200,1666,1184,762,90000,201707,114.51065769623814,22.54732074125608,7
11,1451,1504,1361,1041,1200,1513,1659,1358,949,591,80000,201708,114.51065769623814,22.54732074125608,7
12,1243,1223,1048,921,956,1151,1313,1112,759,486,150000,201709,114.51065769623814,22.54732074125608,7
13,1366,1264,1175,1101,1402,1746,1833,1878,1077,651,220000,201710,114.51065769623814,22.54732074125608,7
14,1373,1343,1243,1072,1097,1336,1749,1349,1010,651,120000,201711,114.51065769623814,22.54732074125608,7
15,1472,1301,1222,1157,1170,1173,1398,1248,908,656,120000,201712,114.51065769623814,22.54732074125608,7
16,1344,1348,1295,1026,1066,1151,1494,1124,855,651,130000,201801,114.51065769623814,22.54732074125608,7
17,1413,1318,1204,1134,1191,1183,1382,1192,901,635,120000,201802,114.51065769623814,22.54732074125608,7
18,1281,1303,1232,1018,975,1099,1372,1117,934,686,90000,201803,114.51065769623814,22.54732074125608,7
19,1617,1468,1246,1242,1391,1508,1375,1593,1176,766,230000,201804,114.51065769623814,22.54732074125608,7
20,1533,1535,1482,1166,1121,1160,1636,1335,1105,733,30000,201805,114.51065769623814,22.54732074125608,7
21,1361,1215,1066,999,1108,1253,1411,1146,820,560,250000,201806,114.51065769623814,22.54732074125608,7
22,1320,1195,961,981,1075,1238,1184,1248,911,599,230000,201807,114.51065769623814,22.54732074125608,7
23,1231,1177,901,838,909,1053,1117,1039,730,452,-100,201808,114.51065769623814,22.54732074125608,7
24,1142,1160,842,696,743,869,1050,830,550,305,90000,201809,114.51065769623814,22.54732074125608,7
25,1548,1501,1550,1118,1205,1057,1778,1078,1037,824,40000,201810,114.51065769623814,22.54732074125608,7
26,1613,1567,1354,1167,1160,1185,1421,1317,1032,741,90000,201811,114.51065769623814,22.54732074125608,7
27,1303,1227,1201,887,853,922,1179,893,757,509,80000,201812,114.51065769623814,22.54732074125608,7
28,1606,1540,1361,1009,1081,1118,1497,1125,843,700,90000,201901,114.51065769623814,22.54732074125608,7
29,1547,1489,1335,1143,1154,1322,1409,1316,1107,743,130000,201902,114.51065769623814,22.54732074125608,7
30,1683,1535,1394,1259,1366,1440,1698,1457,1049,786,390000,201903,114.51065769623814,22.54732074125608,7
31,1872,1818,1888,2088,2309,2642,2326,2767,2601,1928,180000,201904,114.51065769623814,22.54732074125608,7
32,1532,1378,1257,922,1040,1217,1280,1171,708,461,110000,201905,114.51065769623814,22.54732074125608,7
33,1376,1414,1156,964,1194,1263,1532,1293,821,521,170000,201906,114.51065769623814,22.54732074125608,7
34,1666,1625,1402,1136,1407,1549,2269,1687,1158,666,230000,201907,114.51065769623814,22.54732074125608,7
35,1490,1482,1303,1165,1502,1744,1947,1681,1102,675,230000,201908,114.51065769623814,22.54732074125608,7
36,1163,1214,1000,903,1287,1257,1723,1332,781,526,210000,201909,114.51065769623814,22.54732074125608,7
37,1908,2335,2847,2727,3106,3414,3115,3502,3728,2571,70000,201910,114.51065769623814,22.54732074125608,4
38,2190,2715,3343,3323,3622,3924,3892,4093,4522,3462,50000,201911,114.51065769623814,22.54732074125608,4
39,1486,1775,2471,2645,2733,2921,2533,2893,3027,2221,30000,201912,114.51065769623814,22.54732074125608,4
40,1641,1887,2308,2409,2519,2599,2464,2532,2398,1880,10000,202001,114.51065769623814,22.54732074125608,4
41,1746,1888,2214,2253,2460,2628,2430,2654,2629,2101,40000,202002,114.51065769623814,22.54732074125608,4
42,1544,1704,1897,1942,2130,2215,2038,2310,2115,1552,50000,202003,114.51065769623814,22.54732074125608,4
43,1756,1938,2218,2097,2365,2602,2403,2721,2657,2016,40000,202004,114.51065769623814,22.54732074125608,4
44,2143,2566,3120,2834,3010,3414,3192,3466,3212,2402,40000,202005,114.51065769623814,22.54732074125608,4
45,1530,1702,1820,2023,2535,2987,2671,3034,2857,1756,210000,202006,114.51065769623814,22.54732074125608,4
46,1463,1582,1626,1821,2252,2577,2354,2688,2485,1601,170000,202007,114.51065769623814,22.54732074125608,4
47,1397,1387,1302,1787,2520,2856,2304,3085,2312,1404,200000,202008,114.51065769623814,22.54732074125608,4
48,1331,1324,1123,1501,2321,2766,2339,2992,2376,1303,180000,202009,114.51065769623814,22.54732074125608,4
49,1109,1188,1051,1552,2220,2621,2237,2772,2113,1099,90000,202010,114.51065769623814,22.54732074125608,4
50,1377,1423,1485,1995,2353,2567,2464,2712,2508,1719,50000,202011,114.51065769623814,22.54732074125608,4
51,1332,1306,1318,1617,1976,2146,2074,2322,2208,1487,60000,202012,114.51065769623814,22.54732074125608,4
52,1444,1438,1558,1950,2261,2510,2289,2732,2702,1948,30000,202101,114.51065769623814,22.54732074125608,4
53,1338,1293,1482,1952,2252,2314,1969,2513,2483,1869,40000,202102,114.51065769623814,22.54732074125608,4
54,1511,1390,1384,1571,1916,2115,1941,2352,2670,1869,170000,202103,114.51065769623814,22.54732074125608,4
55,1621,1743,1917,2061,2351,2520,2328,2664,2686,1973,60000,202104,114.51065769623814,22.54732074125608,4
56,1046,842,712,758,830,898,728,906,726,461,90000,202105,114.51065769623814,22.54732074125608,4
57,1468,1582,1776,2051,2419,2697,2255,2908,2894,1895,120000,202106,114.51065769623814,22.54732074125608,4
58,1446,1495,1591,1893,2026,2346,1559,2254,1829,1263,130000,202107,114.51065769623814,22.54732074125608,4
59,1379,1535,1882,1906,2107,2233,1831,2330,2330,1585,90000,202108,114.51065769623814,22.54732074125608,4
60,1791,1827,2080,2038,2382,2597,2373,2715,2530,1817,140000,202109,114.51065769623814,22.54732074125608,4
61,1875,2096,2371,2433,2717,3053,2616,3148,2913,2074,130000,202110,114.51065769623814,22.54732074125608,4
62,1388,1523,1837,2058,2211,2333,1901,2380,2485,1758,120000,202111,114.51065769623814,22.54732074125608,4
63,1434,1532,1787,1733,1835,1969,1873,2014,2125,1606,40000,202112,114.51065769623814,22.54732074125608,4
